Tone,Date,Newspaper
-0.003120125,"February 24, 2017",GT
0.007334963,"February 26, 2017",GT
0.031021898,"February 26, 2017",GT
-0.002298851,"March 4, 2017",GT
-0.005722461,"March 7, 2017",GT
0,"March 11, 2017",GT
0.011560694,"March 13, 2017",GT
0.011627907,"March 29, 2017",GT
-0.007263923,"March 12, 2017",GT
-0.016509434,"March 12, 2017",GT
0.020884521,"March 15, 2017",GT
0,"March 15, 2017",GT
0.029299363,"March 16, 2017",GT
0.036407767,"March 22, 2017",GT
0.05423477,"March 22, 2017",GT
0.006925208,"March 29, 2017",GT
0.005194805,"March 30, 2017",GT
0,"March 31, 2017",GT
0.067708333,"April 6, 2017",GT
-0.011188811,"April 7, 2017",GT
0.031866464,"April 7, 2017",GT
0.037537538,"April 7, 2017",GT
0.037694013,"April 12, 2017",GT
0.004484305,"April 14, 2017",GT
0,"April 14, 2017",GT
0.033898305,"April 18, 2017",GT
0.012307692,"April 19, 2017",GT
-0.008025682,"April 19, 2017",GT
0.014211886,"April 19, 2017",GT
0.002232143,"April 20, 2017",GT
0.041666667,"April 20, 2017",GT
0.042212518,"April 20, 2017",GT
0.041666667,"April 21, 2017",GT
0.034852547,"April 21, 2017",GT
0.027334852,"April 22, 2017",GT
-0.00127551,"April 24, 2017",GT
0.023381295,"April 25, 2017",GT
0.030252101,"April 25, 2017",GT
0.043478261,"April 26, 2017",GT
-0.00397878,"April 27, 2017",GT
-0.026737968,"May 3, 2017",GT
-0.005571031,"May 5, 2017",GT
0.025878004,"May 13, 2017",GT
0.045897079,"May 15, 2017",GT
0.041369472,"May 15, 2017",GT
0.078341014,"May 15, 2017",GT
0.037790698,"May 16, 2017",GT
0.038062284,"May 16, 2017",GT
0.001602564,"May 16, 2017",GT
0.010526316,"May 16, 2017",GT
0.046439628,"May 16, 2017",GT
-0.019774011,"May 20, 2017",GT
0.098339719,"May 22, 2017",GT
0.017369727,"May 23, 2017",GT
0.027375201,"May 23, 2017",GT
0.018324607,"May 23, 2017",GT
0.020710059,"May 24, 2017",GT
0.054644809,"May 25, 2017",GT
0.032407407,"May 26, 2017",GT
0.033707865,"June 1, 2017",GT
0,"June 1, 2017",GT
-0.019450801,"June 2, 2017",GT
0.010903427,"June 5, 2017",GT
0.015027322,"June 6, 2017",GT
0.053593179,"June 7, 2017",GT
0.0066313,"June 9, 2017",GT
0.010033445,"June 15, 2017",GT
0.031531532,"June 15, 2017",GT
-0.018018018,"June 17, 2017",GT
0.017167382,"June 19, 2017",GT
0.017699115,"June 20, 2017",GT
0.007173601,"June 23, 2017",GT
0.001261034,"June 27, 2017",GT
0.010600707,"June 29, 2017",GT
0.035146444,"June 30, 2017",GT
0.016766467,"June 30, 2017",GT
0.002421308,"July 3, 2017",GT
-0.032418953,"July 4, 2017",GT
0.029487179,"July 4, 2017",GT
0.05,"July 5, 2017",GT
0.028288543,"July 6, 2017",GT
0,"July 6, 2017",GT
0.009596929,"July 7, 2017",GT
0.033222591,"July 7, 2017",GT
-0.038888889,"July 7, 2017",GT
0.045588235,"July 7, 2017",GT
0.034255599,"July 10, 2017",GT
0.009448819,"July 14, 2017",GT
-0.00617284,"July 18, 2017",GT
0.024469821,"July 19, 2017",GT
-0.00234192,"July 19, 2017",GT
0.001712329,"July 19, 2017",GT
0.02293578,"July 19, 2017",GT
0.044478528,"July 20, 2017",GT
0,"July 20, 2017",GT
0.037974684,"July 20, 2017",GT
-0.029748284,"July 21, 2017",GT
0.017725258,"July 24, 2017",GT
0.038147139,"July 24, 2017",GT
0.00913242,"July 25, 2017",GT
0.047477745,"July 26, 2017",GT
-0.016129032,"July 26, 2017",GT
-0.0275,"August 4, 2017",GT
0.036585366,"August 8, 2017",GT
0.013192612,"August 10, 2017",GT
0.01607717,"August 11, 2017",GT
0.004273504,"August 11, 2017",GT
0.007052186,"August 11, 2017",GT
0.025,"August 11, 2017",GT
0,"August 11, 2017",GT
-0.020260492,"August 14, 2017",GT
-0.064197531,"August 14, 2017",GT
0.011098779,"August 15, 2017",GT
0.038406828,"August 16, 2017",GT
0.017621145,"August 16, 2017",GT
-0.017353579,"August 16, 2017",GT
-0.013642565,"August 18, 2017",GT
-0.026509573,"August 21, 2017",GT
-0.026509573,"August 22, 2017",GT
0.039215686,"August 23, 2017",GT
-0.027863777,"August 24, 2017",GT
0.01911589,"August 26, 2017",GT
0.003225806,"August 26, 2017",GT
-0.00990099,"August 29, 2017",GT
0,"September 2, 2017",GT
0,"September 2, 2017",GT
0.021592443,"September 4, 2017",GT
0.023550725,"September 4, 2017",GT
-0.026954178,"September 5, 2017",GT
-0.023391813,"September 5, 2017",GT
-0.012396694,"September 5, 2017",GT
0.073873874,"September 6, 2017",GT
0.0125,"September 8, 2017",GT
0.03307888,"September 13, 2017",GT
0.030690537,"September 13, 2017",GT
-0.001709402,"September 14, 2017",GT
0.036834925,"September 21, 2017",GT
0.025,"September 25, 2017",GT
0.037267081,"September 25, 2017",GT
-0.005263158,"September 25, 2017",GT
0.033807829,"September 26, 2017",GT
0.004237288,"September 27, 2017",GT
0.008960573,"September 28, 2017",GT
0,"October 1, 2017",GT
0.006289308,"October 10, 2017",GT
0.001298701,"October 11, 2017",GT
0.051987768,"October 13, 2017",GT
0.024651661,"October 13, 2017",GT
0,"October 16, 2017",GT
0.017142857,"October 16, 2017",GT
0.018705036,"October 23, 2017",GT
0.055813953,"October 24, 2017",GT
-0.004032258,"October 24, 2017",GT
0.043396226,"October 24, 2017",GT
0.043545879,"October 26, 2017",GT
0.047619048,"October 27, 2017",GT
0.007490637,"October 30, 2017",GT
0.035,"November 1, 2017",GT
0.003072197,"November 2, 2017",GT
0.025380711,"November 3, 2017",GT
0.063736264,"November 3, 2017",GT
0.024429967,"November 5, 2017",GT
0.012228261,"November 6, 2017",GT
0.041322314,"November 5, 2017",GT
0.036363636,"November 7, 2017",GT
0.035106383,"November 7, 2017",GT
0.032414911,"November 8, 2017",GT
0.027741083,"November 8, 2017",GT
0.06741573,"November 8, 2017",GT
0.011251758,"November 9, 2017",GT
0.024734982,"November 9, 2017",GT
0.020512821,"November 10, 2017",GT
0.029484029,"November 10, 2017",GT
0.003699137,"November 10, 2017",GT
0.06379822,"November 10, 2017",GT
0.020634921,"November 10, 2017",GT
0.026315789,"November 11, 2017",GT
0.053191489,"November 13, 2017",GT
0.026966292,"November 13, 2017",GT
0.065454545,"November 13, 2017",GT
0.056100982,"November 14, 2017",GT
-0.046827795,"November 16, 2017",GT
0.008264463,"November 17, 2017",GT
0.00862069,"November 20, 2017",GT
0.063758389,"November 21, 2017",GT
0.018404908,"November 22, 2017",GT
0.022187005,"November 30, 2017",GT
0.004555809,"December 1, 2017",GT
0.046089385,"December 5, 2017",GT
0.035476718,"December 4, 2017",GT
0.070866142,"December 6, 2017",GT
-0.007102273,"December 7, 2017",GT
0.003778338,"December 7, 2017",GT
-0.004643963,"December 7, 2017",GT
0.015,"December 14, 2017",GT
0.041428571,"December 15, 2017",GT
0.042510121,"December 22, 2017",GT
0.036649215,"January 5, 2018",GT
0.020746888,"January 5, 2018",GT
0.001420455,"January 9, 2018",GT
0.010416667,"January 11, 2018",GT
-0.0234375,"January 11, 2018",GT
0.008547009,"January 12, 2018",GT
0.012910798,"January 15, 2018",GT
-0.035947712,"January 15, 2018",GT
0.016643551,"January 15, 2018",GT
0.003841229,"February 26, 2018",GT
-0.022222222,"January 19, 2018",GT
0.018789144,"January 19, 2018",GT
0.02689243,"January 19, 2018",GT
-0.015558699,"January 19, 2018",GT
0.033898305,"January 19, 2018",GT
-0.005580357,"January 19, 2018",GT
0.04467354,"January 19, 2018",GT
-0.003577818,"January 22, 2018",GT
0.002136752,"January 22, 2018",GT
-0.004310345,"January 23, 2018",GT
0.019748654,"January 23, 2018",GT
0.013495277,"January 24, 2018",GT
0.02560241,"January 25, 2018",GT
0,"January 25, 2018",GT
0.02955665,"January 25, 2018",GT
0.013651877,"January 26, 2018",GT
0.026217228,"January 26, 2018",GT
0.019575856,"January 27, 2018",GT
-0.0075,"January 27, 2018",GT
0.015100671,"January 29, 2018",GT
0.033082707,"January 29, 2018",GT
0.006920415,"January 29, 2018",GT
0.014388489,"January 30, 2018",GT
-0.025974026,"January 30, 2018",GT
0.047548291,"January 31, 2018",GT
-0.006451613,"February 1, 2018",GT
0.002824859,"February 1, 2018",GT
-0.006369427,"February 2, 2018",GT
-0.021192053,"February 2, 2018",GT
0.046174142,"February 5, 2018",GT
0.011006289,"February 6, 2018",GT
-0.030178326,"February 7, 2018",GT
0.020958084,"February 7, 2018",GT
-0.010954617,"February 7, 2018",GT
-0.004048583,"February 8, 2018",GT
0.015015015,"February 9, 2018",GT
0.01659292,"February 9, 2018",GT
0.033018868,"February 13, 2018",GT
-0.02866242,"February 13, 2018",GT
-0.021186441,"February 22, 2018",GT
0.007194245,"February 24, 2018",GT
-0.005154639,"February 26, 2018",GT
-0.015873016,"February 26, 2018",GT
-0.022099448,"February 26, 2018",GT
-0.016795866,"February 27, 2018",GT
0,"February 27, 2018",GT
-0.020588235,"February 27, 2018",GT
-0.006745363,"February 27, 2018",GT
0.027868852,"February 28, 2018",GT
0.012066365,"March 2, 2018",GT
-0.006369427,"March 2, 2018",GT
-0.009689922,"March 3, 2018",GT
-0.039900249,"March 3, 2018",GT
-0.024193548,"March 5, 2018",GT
0.011494253,"March 5, 2018",GT
-0.00872093,"March 6, 2018",GT
-0.032128514,"March 8, 2018",GT
-0.015238095,"March 9, 2018",GT
-0.019230769,"March 9, 2018",GT
-0.012820513,"March 10, 2018",GT
-0.025210084,"March 10, 2018",GT
-0.04735376,"March 12, 2018",GT
0.020698577,"March 12, 2018",GT
0.034300792,"March 12, 2018",GT
0.021761658,"March 12, 2018",GT
0.042360061,"March 13, 2018",GT
-0.003703704,"March 13, 2018",GT
-0.016722408,"March 14, 2018",GT
0.014450867,"March 14, 2018",GT
0.113138686,"March 14, 2018",GT
-0.029968454,"March 15, 2018",GT
0.004189944,"March 15, 2018",GT
0.013793103,"March 15, 2018",GT
-0.037914692,"March 16, 2018",GT
0,"March 17, 2018",GT
0.068656716,"March 19, 2018",GT
-0.028493894,"March 20, 2018",GT
0.035971223,"March 20, 2018",GT
0.007092199,"March 21, 2018",GT
0.011869436,"March 21, 2018",GT
-0.043956044,"March 21, 2018",GT
0.005517241,"March 22, 2018",GT
-0.002766252,"March 22, 2018",GT
0.003284072,"March 23, 2018",GT
0.012345679,"March 23, 2018",GT
-0.028520499,"March 23, 2018",GT
-0.011811024,"March 23, 2018",GT
0,"March 23, 2018",GT
-0.01910828,"March 23, 2018",GT
-0.011890606,"March 24, 2018",GT
-0.023255814,"March 24, 2018",GT
-0.021885522,"March 24, 2018",GT
-0.007374631,"March 26, 2018",GT
-0.001923077,"March 26, 2018",GT
0.003236246,"March 26, 2018",GT
0.026760563,"March 26, 2018",GT
0.019448947,"March 26, 2018",GT
0.017156863,"March 26, 2018",GT
-0.033377837,"March 27, 2018",GT
0,"March 27, 2018",GT
-0.070093458,"March 27, 2018",GT
0.024922118,"March 27, 2018",GT
0.032653061,"March 27, 2018",GT
-0.033738192,"March 27, 2018",GT
-0.013100437,"March 27, 2018",GT
0.042635659,"March 27, 2018",GT
0,"March 28, 2018",GT
-0.024122807,"March 28, 2018",GT
-0.016331658,"March 28, 2018",GT
0.003205128,"March 28, 2018",GT
0.034261242,"March 28, 2018",GT
0.009975062,"March 29, 2018",GT
-0.00984252,"March 29, 2018",GT
0.045325779,"March 29, 2018",GT
-0.018376723,"March 30, 2018",GT
0.007751938,"March 30, 2018",GT
-0.017064846,"March 30, 2018",GT
-0.01734104,"April 3, 2018",GT
0.004213483,"April 3, 2018",GT
-0.019607843,"April 3, 2018",GT
0.005272408,"April 3, 2018",GT
0.025974026,"April 3, 2018",GT
0.013297872,"April 3, 2018",GT
0.011009174,"April 3, 2018",GT
0.053353659,"April 3, 2018",GT
0.002597403,"April 4, 2018",GT
0.007731959,"April 4, 2018",GT
0.003629764,"April 8, 2018",GT
0.038348083,"April 8, 2018",GT
0.003663004,"April 9, 2018",GT
-0.016885553,"April 9, 2018",GT
0.052336449,"April 9, 2018",GT
-0.020565553,"April 9, 2018",GT
0,"April 9, 2018",GT
0.051282051,"April 9, 2018",GT
-0.020467836,"April 10, 2018",GT
0.027027027,"April 10, 2018",GT
0.032998565,"April 10, 2018",GT
-0.001626016,"April 10, 2018",GT
-0.010067114,"April 10, 2018",GT
-0.024390244,"April 10, 2018",GT
-0.012389381,"April 10, 2018",GT
-0.010840108,"April 11, 2018",GT
0.026644463,"April 11, 2018",GT
-0.015212982,"April 11, 2018",GT
0.02464332,"April 11, 2018",GT
0.064367816,"April 11, 2018",GT
0,"April 11, 2018",GT
-0.002971768,"April 11, 2018",GT
-0.014198783,"April 12, 2018",GT
-0.007434944,"April 12, 2018",GT
0.025787966,"April 13, 2018",GT
0.004514673,"April 13, 2018",GT
0.013636364,"April 13, 2018",GT
0.04467354,"April 13, 2018",GT
0.0390625,"April 13, 2018",GT
0.009111617,"April 13, 2018",GT
0.009389671,"April 14, 2018",GT
-0.01584507,"April 16, 2018",GT
0.015669516,"April 16, 2018",GT
0.041116006,"April 16, 2018",GT
0.037735849,"April 16, 2018",GT
-0.027334852,"April 17, 2018",GT
0.024509804,"April 17, 2018",GT
0.016042781,"April 17, 2018",GT
0.035315985,"April 18, 2018",GT
0.011494253,"April 18, 2018",GT
0.054014599,"April 18, 2018",GT
-0.012383901,"April 19, 2018",GT
0,"April 19, 2018",GT
0.010989011,"April 19, 2018",GT
0.010752688,"April 19, 2018",GT
-0.035714286,"April 19, 2018",GT
-0.022838499,"April 20, 2018",GT
0.001219512,"April 20, 2018",GT
-0.026525199,"April 21, 2018",GT
-0.029585799,"April 21, 2018",GT
0.014678899,"April 23, 2018",GT
0.013368984,"April 23, 2018",GT
0.053134963,"April 23, 2018",GT
0.008429926,"April 24, 2018",GT
0.009957326,"April 24, 2018",GT
-0.011933174,"April 24, 2018",GT
0.030075188,"April 28, 2018",GT
0.010570825,"April 28, 2018",GT
0.017412935,"April 28, 2018",GT
0.00203252,"April 26, 2018",GT
-0.020857474,"April 26, 2018",GT
0.016528926,"April 26, 2018",GT
0.013793103,"May 3, 2018",GT
-0.04398827,"May 3, 2018",GT
0.02278481,"May 3, 2018",GT
0.009456265,"May 2, 2018",GT
0.03190184,"May 2, 2018",GT
0.012096774,"May 3, 2018",GT
0.015151515,"May 3, 2018",GT
0.069044879,"May 3, 2018",GT
0.025817556,"May 3, 2018",GT
0.004119464,"May 4, 2018",GT
0.02,"May 4, 2018",GT
-0.01183432,"May 4, 2018",GT
0.037162162,"May 5, 2018",GT
0.022900763,"May 7, 2018",GT
0.026634383,"May 7, 2018",GT
-0.006578947,"May 7, 2018",GT
-0.026685393,"May 8, 2018",GT
0.024193548,"May 8, 2018",GT
0.008213552,"May 9, 2018",GT
0.055702918,"May 9, 2018",GT
-0.013297872,"May 9, 2018",GT
0.005434783,"May 9, 2018",GT
0.037974684,"May 10, 2018",GT
0.024423338,"May 11, 2018",GT
0.035055351,"May 11, 2018",GT
-0.002941176,"May 14, 2018",GT
-0.032758621,"May 15, 2018",GT
-0.028011204,"May 14, 2018",GT
0.026515152,"May 15, 2018",GT
0.016344725,"May 15, 2018",GT
0.05227656,"May 16, 2018",GT
0.008281573,"May 17, 2018",GT
-0.002762431,"May 17, 2018",GT
0.045045045,"May 18, 2018",GT
-0.02851711,"May 18, 2018",GT
0.024561404,"May 18, 2018",GT
0,"May 19, 2018",GT
0.019138756,"May 21, 2018",GT
0.036605657,"May 21, 2018",GT
0.006521739,"May 21, 2018",GT
0.00140647,"May 21, 2018",GT
0.035460993,"May 21, 2018",GT
0.012019231,"May 22, 2018",GT
0,"May 22, 2018",GT
0.003115265,"May 22, 2018",GT
0.012066365,"May 22, 2018",GT
0.053921569,"May 22, 2018",GT
0.037735849,"May 22, 2018",GT
0.00625,"May 23, 2018",GT
0.025210084,"May 23, 2018",GT
0.036392405,"May 23, 2018",GT
0.046004843,"May 23, 2018",GT
0.065088757,"May 23, 2018",GT
-0.018867925,"May 24, 2018",GT
0.014669927,"May 24, 2018",GT
0.008865248,"May 24, 2018",GT
-0.015570934,"May 24, 2018",GT
0,"May 24, 2018",GT
0,"May 25, 2018",GT
0.038461538,"May 25, 2018",GT
0.031446541,"May 25, 2018",GT
0.073770492,"May 25, 2018",GT
-0.004926108,"May 25, 2018",GT
0.001745201,"June 6, 2018",GT
-0.019021739,"June 6, 2018",GT
0.035519126,"June 6, 2018",GT
0.064587973,"May 28, 2018",GT
-0.007109005,"May 28, 2018",GT
-0.002570694,"May 29, 2018",GT
-0.031045752,"May 29, 2018",GT
0.041728763,"May 29, 2018",GT
0.010819165,"May 31, 2018",GT
0.021479714,"June 1, 2018",GT
0.004341534,"June 4, 2018",GT
0.020533881,"June 4, 2018",GT
0.020648968,"June 4, 2018",GT
0.010498688,"June 4, 2018",GT
0.040118871,"June 6, 2018",GT
0.02962963,"June 6, 2018",GT
-0.012012012,"June 6, 2018",GT
0.02617801,"June 6, 2018",GT
-0.005649718,"June 6, 2018",GT
0.004454343,"June 7, 2018",GT
-0.010291595,"June 7, 2018",GT
-0.014388489,"June 7, 2018",GT
0.004065041,"June 9, 2018",GT
-0.015068493,"June 12, 2018",GT
0.010465116,"June 13, 2018",GT
0.008090615,"June 14, 2018",GT
0.044342508,"June 16, 2018",GT
0.056390977,"June 19, 2018",GT
-0.003428571,"June 19, 2018",GT
-0.035483871,"June 20, 2018",GT
-0.010928962,"June 20, 2018",GT
-0.005128205,"June 20, 2018",GT
-0.001371742,"June 21, 2018",GT
-0.049713193,"June 21, 2018",GT
-0.047619048,"June 21, 2018",GT
-0.004830918,"June 21, 2018",GT
0.025710419,"June 21, 2018",GT
0.021352313,"June 21, 2018",GT
-0.019969278,"June 22, 2018",GT
0,"June 25, 2018",GT
0.009966777,"June 25, 2018",GT
0.009433962,"June 25, 2018",GT
-0.043219076,"June 26, 2018",GT
0.001655629,"June 26, 2018",GT
0,"June 26, 2018",GT
0.007052186,"June 26, 2018",GT
0.002016129,"June 26, 2018",GT
0.004842615,"June 26, 2018",GT
0.02,"June 26, 2018",GT
0.006329114,"June 27, 2018",GT
-0.015151515,"June 27, 2018",GT
0.018151815,"June 27, 2018",GT
-0.008103728,"June 28, 2018",GT
-0.030555556,"June 28, 2018",GT
0.005856515,"June 28, 2018",GT
0.004405286,"June 28, 2018",GT
0.007518797,"June 29, 2018",GT
-0.008141113,"June 29, 2018",GT
-0.016891892,"June 29, 2018",GT
0.05065666,"June 29, 2018",GT
-0.034437086,"June 29, 2018",GT
0.021680217,"June 29, 2018",GT
-0.003667482,"June 29, 2018",GT
0.00135318,"July 2, 2018",GT
0.045226131,"July 2, 2018",GT
0.011673152,"July 2, 2018",GT
-0.084210526,"July 2, 2018",GT
0.048211509,"July 2, 2018",GT
-0.007185629,"July 3, 2018",GT
-0.008635579,"July 3, 2018",GT
-0.005852843,"July 4, 2018",GT
-0.026385224,"July 4, 2018",GT
0.0109375,"July 4, 2018",GT
-0.003663004,"July 4, 2018",GT
0.019390582,"July 5, 2018",GT
-0.0135318,"July 5, 2018",GT
-0.006756757,"July 5, 2018",GT
0.01431127,"July 5, 2018",GT
0.010775862,"July 5, 2018",GT
-0.01010101,"July 5, 2018",GT
-0.005093379,"July 6, 2018",GT
-0.021978022,"July 6, 2018",GT
0.02027027,"July 6, 2018",GT
0.00149925,"July 6, 2018",GT
0.033860045,"July 6, 2018",GT
-0.021314387,"July 7, 2018",GT
0.034013605,"July 7, 2018",GT
-0.029473684,"July 7, 2018",GT
0.009469697,"July 9, 2018",GT
0.048175182,"July 9, 2018",GT
-0.002525253,"July 9, 2018",GT
0.012987013,"July 9, 2018",GT
-0.004454343,"July 9, 2018",GT
0.031830239,"July 10, 2018",GT
-0.009398496,"July 10, 2018",GT
0.015267176,"July 10, 2018",GT
0.013493253,"July 10, 2018",GT
-0.050251256,"July 10, 2018",GT
0.026352288,"July 10, 2018",GT
-0.007594937,"July 10, 2018",GT
0.044145873,"July 11, 2018",GT
0.017123288,"July 11, 2018",GT
-0.01511335,"July 11, 2018",GT
0.038095238,"July 11, 2018",GT
0.004504505,"July 11, 2018",GT
0.005997001,"July 11, 2018",GT
-0.02269289,"July 12, 2018",GT
-0.004672897,"July 12, 2018",GT
-0.015649452,"July 12, 2018",GT
-0.005076142,"July 12, 2018",GT
-0.007541478,"July 12, 2018",GT
0.003215434,"July 12, 2018",GT
0.011780105,"July 12, 2018",GT
0.014634146,"July 12, 2018",GT
0.007949126,"July 13, 2018",GT
-0.002739726,"July 13, 2018",GT
0.006302521,"July 13, 2018",GT
0.005181347,"July 13, 2018",GT
-0.018735363,"July 13, 2018",GT
0,"July 13, 2018",GT
-0.006872852,"July 13, 2018",GT
0.028282828,"July 13, 2018",GT
-0.016949153,"July 13, 2018",GT
0.034482759,"July 13, 2018",GT
-0.00109529,"July 13, 2018",GT
-0.016528926,"July 14, 2018",GT
0.020648968,"July 14, 2018",GT
0.027559055,"July 14, 2018",GT
-0.002934272,"July 16, 2018",GT
-0.017699115,"July 16, 2018",GT
-0.028142589,"July 16, 2018",GT
-0.014705882,"July 16, 2018",GT
0.021943574,"July 16, 2018",GT
-0.025316456,"July 17, 2018",GT
0.069444444,"July 17, 2018",GT
0.042105263,"July 17, 2018",GT
0,"July 18, 2018",GT
0.005128205,"July 18, 2018",GT
0.044036697,"July 18, 2018",GT
-0.008595989,"July 18, 2018",GT
0.018378378,"July 18, 2018",GT
-0.015037594,"July 19, 2018",GT
-0.005415162,"July 19, 2018",GT
-0.017815647,"July 19, 2018",GT
0.00147929,"July 19, 2018",GT
0.035087719,"July 19, 2018",GT
-0.001760563,"July 19, 2018",GT
0.074468085,"July 19, 2018",GT
-0.015151515,"July 20, 2018",GT
0.002840909,"July 20, 2018",GT
0.056410256,"July 21, 2018",GT
0,"July 23, 2018",GT
0.004672897,"July 23, 2018",GT
-0.029069767,"July 23, 2018",GT
-0.015437393,"August 22, 2018",GT
0.000807103,"August 22, 2018",GT
-0.038194444,"August 22, 2018",GT
-0.0625,"August 22, 2018",GT
0.009146341,"July 25, 2018",GT
0.009448819,"July 25, 2018",GT
-0.002777778,"July 25, 2018",GT
0.019646365,"July 25, 2018",GT
0.001303781,"July 26, 2018",GT
-0.018518519,"July 26, 2018",GT
0.020329138,"July 26, 2018",GT
0.021834061,"July 26, 2018",GT
-0.056947608,"July 26, 2018",GT
-0.007648184,"July 27, 2018",GT
0.015337423,"July 27, 2018",GT
-0.018134715,"July 27, 2018",GT
0.021996616,"July 27, 2018",GT
0.005319149,"July 28, 2018",GT
-0.013333333,"July 30, 2018",GT
0.010968921,"July 30, 2018",GT
0,"July 30, 2018",GT
0.016497462,"July 30, 2018",GT
0.068580542,"July 30, 2018",GT
-0.016,"July 31, 2018",GT
0.008278146,"July 31, 2018",GT
0.016883117,"July 31, 2018",GT
-0.001148106,"August 1, 2018",GT
-0.010416667,"August 1, 2018",GT
0.037094281,"August 1, 2018",GT
-0.023255814,"August 1, 2018",GT
-0.025437202,"August 2, 2018",GT
-0.009876543,"August 2, 2018",GT
0,"August 2, 2018",GT
0.020667727,"August 2, 2018",GT
0.005424955,"August 3, 2018",GT
0.00170068,"August 3, 2018",GT
-0.023255814,"August 3, 2018",GT
0.024817518,"August 3, 2018",GT
0.03117506,"August 4, 2018",GT
0.001736111,"August 6, 2018",GT
-0.039889959,"August 6, 2018",GT
-0.057065217,"August 6, 2018",GT
0,"August 7, 2018",GT
0.03257329,"August 7, 2018",GT
-0.032876712,"August 7, 2018",GT
-0.033333333,"August 7, 2018",GT
-0.004728132,"August 7, 2018",GT
0.055555556,"August 7, 2018",GT
-0.009852217,"August 7, 2018",GT
-0.026113671,"August 8, 2018",GT
-0.01954023,"August 8, 2018",GT
0.014124294,"August 8, 2018",GT
-0.019230769,"August 8, 2018",GT
-0.006147541,"August 8, 2018",GT
0.04414003,"August 8, 2018",GT
-0.004103967,"August 9, 2018",GT
-0.022312373,"August 9, 2018",GT
-0.008948546,"August 9, 2018",GT
0.006864989,"August 9, 2018",GT
0.028037383,"August 9, 2018",GT
-0.028571429,"August 9, 2018",GT
-0.062737643,"August 10, 2018",GT
0.018893387,"August 10, 2018",GT
-0.002475248,"August 10, 2018",GT
-0.027863777,"August 10, 2018",GT
-0.00617284,"August 11, 2018",GT
-0.001618123,"August 13, 2018",GT
-0.034912718,"August 13, 2018",GT
0.055662188,"August 13, 2018",GT
-0.006666667,"August 13, 2018",GT
-0.004796163,"August 13, 2018",GT
-0.016260163,"August 13, 2018",GT
-0.013774105,"August 14, 2018",GT
-0.04707113,"August 14, 2018",GT
-0.000803859,"August 14, 2018",GT
-0.007407407,"August 14, 2018",GT
-0.012779553,"August 15, 2018",GT
0.021276596,"August 15, 2018",GT
-0.001392758,"August 16, 2018",GT
0.047202797,"August 16, 2018",GT
-0.004716981,"August 16, 2018",GT
-0.033149171,"August 16, 2018",GT
0.032432432,"August 16, 2018",GT
-0.006745363,"August 16, 2018",GT
0.027355623,"August 16, 2018",GT
-0.003378378,"August 17, 2018",GT
0.027298851,"August 17, 2018",GT
0.020876827,"August 18, 2018",GT
0.043604651,"August 20, 2018",GT
0.031180401,"August 20, 2018",GT
0.02254902,"August 20, 2018",GT
-0.050445104,"August 21, 2018",GT
0.048780488,"August 21, 2018",GT
0.040772532,"August 22, 2018",GT
0.025270758,"August 22, 2018",GT
-0.003891051,"August 22, 2018",GT
0.026011561,"August 22, 2018",GT
0.004255319,"August 23, 2018",GT
-0.010752688,"August 23, 2018",GT
-0.003521127,"August 23, 2018",GT
-0.018716578,"August 23, 2018",GT
0,"August 23, 2018",GT
-0.006116208,"August 23, 2018",GT
0.008547009,"August 24, 2018",GT
-0.031613977,"August 24, 2018",GT
-0.021613833,"August 25, 2018",GT
-0.007092199,"August 25, 2018",GT
-0.016494845,"August 27, 2018",GT
0.032098765,"August 29, 2018",GT
-0.005076142,"August 30, 2018",GT
-0.021381579,"August 30, 2018",GT
-0.016519824,"August 30, 2018",GT
-0.011070111,"August 31, 2018",GT
0,"August 31, 2018",GT
-0.019089574,"September 1, 2018",GT
0.015267176,"September 3, 2018",GT
-0.030690537,"September 3, 2018",GT
0.009077156,"September 3, 2018",GT
0.034134008,"September 4, 2018",GT
0.00255102,"September 4, 2018",GT
0,"September 5, 2018",GT
0.066079295,"September 5, 2018",GT
0.011961722,"September 6, 2018",GT
-0.025951557,"September 6, 2018",GT
-0.02006689,"September 6, 2018",GT
-0.006993007,"September 6, 2018",GT
-0.013550136,"September 6, 2018",GT
-0.007656968,"September 7, 2018",GT
0.002631579,"September 7, 2018",GT
-0.002657219,"September 7, 2018",GT
-0.05625,"September 7, 2018",GT
0,"September 7, 2018",GT
0.001564945,"September 7, 2018",GT
0.048961424,"September 8, 2018",GT
0.031578947,"September 10, 2018",GT
0,"September 11, 2018",GT
0.007692308,"September 11, 2018",GT
-0.01980198,"September 11, 2018",GT
-0.010638298,"September 11, 2018",GT
0.005016722,"September 12, 2018",GT
0.067039106,"September 12, 2018",GT
0.021321962,"September 12, 2018",GT
-0.074626866,"September 12, 2018",GT
0.056890013,"September 13, 2018",GT
0.027681661,"September 13, 2018",GT
-0.011093502,"September 14, 2018",GT
0.005102041,"September 14, 2018",GT
-0.021276596,"September 14, 2018",GT
0.021231423,"September 14, 2018",GT
0.018058691,"September 14, 2018",GT
0.009070295,"September 14, 2018",GT
-0.060046189,"September 14, 2018",GT
-0.027027027,"September 14, 2018",GT
0.007824726,"September 15, 2018",GT
-0.025925926,"September 15, 2018",GT
-0.026315789,"September 17, 2018",GT
0.02310231,"September 17, 2018",GT
0.026275116,"September 17, 2018",GT
